,NEWSUID,SCID,PROP,CLAF,PRID,Drain,DrainNum,Layer,TopDep,BotDep,CFRAG,CFRAG_std,SDTO,SDTO_std,STPC,STPC_std,CLPC,CLPC_std,PSCL,BULK,BULK_std,TAWC,TAWC_std,ORGC,ORGC_std,TOTN,TOTN_std,CNrt,CNrt_std,CECS,CECS_std,CECc,CECc_std,ECEC,ECEC_std,TEB,TEB_std,BSAT,BSAT_std,ALSA,ALSA_std,ESP,ESP_std,PHAQ,PHAQ_std,TCEQ,TCEQ_std,GYPS,GYPS_std,ELCO,ELCO_std,clay,STPCw,SDTOw,clayw,ORGCw,theta1500t,theta1500,SMW,theta33t,theta33,SMFCF,SAR,log10-k,K0,SOPE,KSUB,center,code_soil
63263,WD40004651,1,100,"""CMe""","""CMe/D""","""W""",5,"""D1""",0,20,15,1.20E+01,40,2.00E+01,46,1.70E+01,14,1.10E+01,"""M""",1.24E+00,2.50E-01,16,5.00E+00,25.7299995,1.53E+01,1.91E+00,1.10E+00,1.40E+01,5.00E+00,18,7.00E+00,74,4.00E+01,1.50E+01,8.00E+00,1.40E+01,8.00E+00,75,2.10E+01,0,0.00E+00,1,1.00E+00,6.20E+00,8.00E-01,0.00E+00,0.00E+00,1.60E+01,1.80E+01,2,6.00E-01,14,0.46,0.4,0.14,0.02573,0.093547011,0.086643593,0.086643593,0.251459523,0.223540178,0.223540178,1.539051532,0.152865326,1.421887794,112.239552,75.50660771,"[-81.36250039455, 44.312499598803115]",4651
15423,WD40004652,4,10,"""ANz""","""ANz/D""","""W""",5,"""D1""",0,20,12,9.00E+00,52,2.10E+01,42,1.80E+01,6,5.00E+00,"""M""",9.30E-01,1.30E-01,21,7.00E+00,44.6699982,3.09E+01,1.90E+00,1.16E+00,2.00E+01,6.00E+00,19,6.00E+00,110,4.20E+01,1.10E+01,6.00E+00,1.00E+01,6.00E+00,50,2.20E+01,0,0.00E+00,2,1.00E+00,6.20E+00,5.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,3.00E-01,6,0.42,0.52,0.06,0.044669998,0.050210919,0.037240448,0.037240448,0.194840775,0.155676761,0.155676761,2.246558284,0.519376081,3.30655751,139.891008,94.10849629,"[-113.17083360065, 48.06249958380311]",4652
63264,WD40004652,1,50,"""CMe""","""CMe/D""","""W""",5,"""D1""",0,20,15,1.20E+01,40,2.00E+01,46,1.70E+01,14,1.10E+01,"""M""",1.24E+00,2.50E-01,16,5.00E+00,25.7299995,1.53E+01,1.91E+00,1.10E+00,1.40E+01,5.00E+00,18,7.00E+00,74,4.00E+01,1.50E+01,8.00E+00,1.40E+01,8.00E+00,75,2.10E+01,0,0.00E+00,1,1.00E+00,6.20E+00,8.00E-01,0.00E+00,0.00E+00,1.60E+01,1.80E+01,2,6.00E-01,14,0.46,0.4,0.14,0.02573,0.093547011,0.086643593,0.086643593,0.251459523,0.223540178,0.223540178,1.539051532,0.152865326,1.421887794,112.239552,75.50660771,"[-113.17083360065, 48.06249958380311]",4652
71299,WD40004652,3,10,"""CMu""","""CMu/D""","""M""",4,"""D1""",0,20,21,1.60E+01,42,2.20E+01,43,1.60E+01,15,1.00E+01,"""M""",1.04E+00,2.20E-01,26,6.00E+00,82.6100006,7.03E+01,6.20E+00,4.24E+00,1.60E+01,5.00E+00,27,1.20E+01,69,4.60E+01,1.40E+01,7.00E+00,1.20E+01,8.00E+00,52,2.90E+01,25,1.80E+01,2,1.00E+00,5.30E+00,9.00E-01,0.00E+00,0.00E+00,1.60E+01,1.80E+01,1,7.00E-01,15,0.43,0.42,0.15,0.082610001,0.098762052,0.092588739,0.092588739,0.252088317,0.224340037,0.224340037,2.246558284,0.099634038,1.257865014,116.25072,78.20502982,"[-113.17083360065, 48.06249958380311]",4652
182098,WD40004652,2,30,"""LVa""","""LVa/D""","""M""",4,"""D1""",0,20,10,1.00E+01,40,2.00E+01,45,1.60E+01,15,9.00E+00,"""M""",1.36E+00,1.80E-01,16,8.00E+00,19.2099991,1.08E+01,1.45E+00,7.20E-01,1.30E+01,4.00E+00,16,8.00E+00,55,2.30E+01,1.30E+01,8.00E+00,1.30E+01,8.00E+00,79,1.80E+01,3,3.00E+00,1,0.00E+00,6.00E+00,6.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,6.00E-01,15,0.45,0.4,0.15,0.019209999,0.09864622,0.092456691,0.092456691,0.255149613,0.228248658,0.228248658,1.539051532,0.10900404,1.285298618,111.98352,75.334368,"[-113.17083360065, 48.06249958380311]",4652
63257,WD40004653,1,70,"""CMe""","""CMe/D""","""W""",5,"""D1""",0,20,15,1.20E+01,40,2.00E+01,46,1.70E+01,14,1.10E+01,"""M""",1.24E+00,2.50E-01,16,5.00E+00,25.7299995,1.53E+01,1.91E+00,1.10E+00,1.40E+01,5.00E+00,18,7.00E+00,74,4.00E+01,1.50E+01,8.00E+00,1.40E+01,8.00E+00,75,2.10E+01,0,0.00E+00,1,1.00E+00,6.20E+00,8.00E-01,0.00E+00,0.00E+00,1.60E+01,1.80E+01,2,6.00E-01,14,0.46,0.4,0.14,0.02573,0.093547011,0.086643593,0.086643593,0.251459523,0.223540178,0.223540178,1.539051532,0.152865326,1.421887794,112.239552,75.50660771,"[-73.81250042475, 45.78749959290311]",4653
119412,WD40004653,2,30,"""GLm""","""GLm/D""","""P""",2,"""D1""",0,20,1,1.00E+00,31,2.20E+01,41,1.40E+01,28,1.70E+01,"""M""",1.11E+00,3.70E-01,19,5.00E+00,65.6900024,5.53E+01,4.60E+00,2.65E+00,1.10E+01,3.00E+00,35,1.90E+01,51,2.90E+01,3.30E+01,2.00E+01,3.40E+01,2.20E+01,87,1.60E+01,0,0.00E+00,2,1.00E+00,6.70E+00,8.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,7.00E-01,28,0.41,0.31,0.28,0.065690002,0.166079248,0.169330343,0.169330343,0.315371757,0.31002906,0.31002906,2.246558284,-0.48166332,0.329865336,89.452704,60.1772736,"[-73.81250042475, 45.78749959290311]",4653
63254,WD40004654,1,70,"""CMe""","""CMe/D""","""W""",5,"""D1""",0,20,15,1.20E+01,40,2.00E+01,46,1.70E+01,14,1.10E+01,"""M""",1.24E+00,2.50E-01,16,5.00E+00,25.7299995,1.53E+01,1.91E+00,1.10E+00,1.40E+01,5.00E+00,18,7.00E+00,74,4.00E+01,1.50E+01,8.00E+00,1.40E+01,8.00E+00,75,2.10E+01,0,0.00E+00,1,1.00E+00,6.20E+00,8.00E-01,0.00E+00,0.00E+00,1.60E+01,1.80E+01,2,6.00E-01,14,0.46,0.4,0.14,0.02573,0.093547011,0.086643593,0.086643593,0.251459523,0.223540178,0.223540178,1.539051532,0.152865326,1.421887794,112.239552,75.50660771,"[-74.23750042305, 45.37083292790311]",4654
119404,WD40004654,2,30,"""GLm""","""GLm/D""","""P""",2,"""D1""",0,20,1,1.00E+00,31,2.20E+01,41,1.40E+01,28,1.70E+01,"""M""",1.11E+00,3.70E-01,19,5.00E+00,65.6900024,5.53E+01,4.60E+00,2.65E+00,1.10E+01,3.00E+00,35,1.90E+01,51,2.90E+01,3.30E+01,2.00E+01,3.40E+01,2.20E+01,87,1.60E+01,0,0.00E+00,2,1.00E+00,6.70E+00,8.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,7.00E-01,28,0.41,0.31,0.28,0.065690002,0.166079248,0.169330343,0.169330343,0.315371757,0.31002906,0.31002906,2.246558284,-0.48166332,0.329865336,89.452704,60.1772736,"[-74.23750042305, 45.37083292790311]",4654
63251,WD40004655,1,70,"""CMe""","""CMe/D""","""W""",5,"""D1""",0,20,15,1.20E+01,40,2.00E+01,46,1.70E+01,14,1.10E+01,"""M""",1.24E+00,2.50E-01,16,5.00E+00,25.7299995,1.53E+01,1.91E+00,1.10E+00,1.40E+01,5.00E+00,18,7.00E+00,74,4.00E+01,1.50E+01,8.00E+00,1.40E+01,8.00E+00,75,2.10E+01,0,0.00E+00,1,1.00E+00,6.20E+00,8.00E-01,0.00E+00,0.00E+00,1.60E+01,1.80E+01,2,6.00E-01,14,0.46,0.4,0.14,0.02573,0.093547011,0.086643593,0.086643593,0.251459523,0.223540178,0.223540178,1.539051532,0.152865326,1.421887794,112.239552,75.50660771,"[-81.96250039215, 45.724999593153115]",4655
177674,WD40004655,2,30,"""LPq""","""LPq/D""","""E""",7,"""D1""",0,20,20,7.00E+00,53,3.10E+01,31,1.90E+01,16,1.30E+01,"""M""",1.37E+00,2.20E-01,17,5.00E+00,27.1399994,2.15E+01,1.50E+00,1.40E+00,1.20E+01,4.00E+00,17,9.00E+00,35,2.00E+01,2.70E+01,1.20E+01,1.00E+01,9.00E+00,64,4.00E+01,0,0.00E+00,3,2.00E+00,6.70E+00,1.30E+00,0.00E+00,0.00E+00,3.00E+00,6.00E+00,1,1.00E+00,16,0.31,0.53,0.16,0.027139999,0.10214471,0.096444969,0.096444969,0.2357672,0.203907327,0.203907327,2.968652804,0.063873839,1.158440784,139.464288,93.82143011,"[-81.96250039215, 45.724999593153115]",4655
63261,WD40004656,1,70,"""CMe""","""CMe/D""","""W""",5,"""D1""",0,20,15,1.20E+01,40,2.00E+01,46,1.70E+01,14,1.10E+01,"""M""",1.24E+00,2.50E-01,16,5.00E+00,25.7299995,1.53E+01,1.91E+00,1.10E+00,1.40E+01,5.00E+00,18,7.00E+00,74,4.00E+01,1.50E+01,8.00E+00,1.40E+01,8.00E+00,75,2.10E+01,0,0.00E+00,1,1.00E+00,6.20E+00,8.00E-01,0.00E+00,0.00E+00,1.60E+01,1.80E+01,2,6.00E-01,14,0.46,0.4,0.14,0.02573,0.093547011,0.086643593,0.086643593,0.251459523,0.223540178,0.223540178,1.539051532,0.152865326,1.421887794,112.239552,75.50660771,"[-89.65416702805, 48.44583291560311]",4656
177673,WD40004656,2,30,"""LPq""","""LPq/D""","""E""",7,"""D1""",0,20,20,7.00E+00,53,3.10E+01,31,1.90E+01,16,1.30E+01,"""M""",1.37E+00,2.20E-01,17,5.00E+00,27.1399994,2.15E+01,1.50E+00,1.40E+00,1.20E+01,4.00E+00,17,9.00E+00,35,2.00E+01,2.70E+01,1.20E+01,1.00E+01,9.00E+00,64,4.00E+01,0,0.00E+00,3,2.00E+00,6.70E+00,1.30E+00,0.00E+00,0.00E+00,3.00E+00,6.00E+00,1,1.00E+00,16,0.31,0.53,0.16,0.027139999,0.10214471,0.096444969,0.096444969,0.2357672,0.203907327,0.203907327,2.968652804,0.063873839,1.158440784,139.464288,93.82143011,"[-89.65416702805, 48.44583291560311]",4656
34934,WD40004657,2,30,"""CHl""","""CHl/D""","""W""",5,"""D1""",0,20,6,5.00E+00,26,1.80E+01,48,1.50E+01,26,1.00E+01,"""M""",1.36E+00,1.60E-01,19,5.00E+00,27.9099998,1.22E+01,2.61E+00,1.15E+00,1.10E+01,1.00E+00,24,8.00E+00,59,1.50E+01,2.30E+01,8.00E+00,2.30E+01,8.00E+00,92,9.00E+00,0,0.00E+00,1,1.00E+00,6.60E+00,7.00E-01,0.00E+00,0.00E+00,8.00E+00,7.00E+00,1,6.00E-01,26,0.48,0.26,0.26,0.02791,0.156086207,0.157938276,0.157938276,0.315149821,0.309710591,0.309710591,1.539051532,-0.387952373,0.409305544,79.296768,53.34509847,"[-119.20416690985, 49.12083291290311]",4657
63246,WD40004657,1,70,"""CMe""","""CMe/D""","""W""",5,"""D1""",0,20,15,1.20E+01,40,2.00E+01,46,1.70E+01,14,1.10E+01,"""M""",1.24E+00,2.50E-01,16,5.00E+00,25.7299995,1.53E+01,1.91E+00,1.10E+00,1.40E+01,5.00E+00,18,7.00E+00,74,4.00E+01,1.50E+01,8.00E+00,1.40E+01,8.00E+00,75,2.10E+01,0,0.00E+00,1,1.00E+00,6.20E+00,8.00E-01,0.00E+00,0.00E+00,1.60E+01,1.80E+01,2,6.00E-01,14,0.46,0.4,0.14,0.02573,0.093547011,0.086643593,0.086643593,0.251459523,0.223540178,0.223540178,1.539051532,0.152865326,1.421887794,112.239552,75.50660771,"[-119.20416690985, 49.12083291290311]",4657
53051,WD40004658,3,10,"""CMd""","""CMd/D""","""W""",5,"""D1""",0,20,14,1.00E+01,43,1.80E+01,46,1.60E+01,11,7.00E+00,"""M""",1.18E+00,1.80E-01,20,6.00E+00,47.0800018,3.53E+01,3.07E+00,1.89E+00,1.60E+01,4.00E+00,18,8.00E+00,54,3.00E+01,9.00E+00,4.00E+00,6.00E+00,4.00E+00,34,2.30E+01,33,2.90E+01,1,1.00E+00,5.10E+00,6.00E-01,0.00E+00,0.00E+00,1.60E+01,1.80E+01,1,7.00E-01,11,0.46,0.43,0.11,0.047080002,0.077782778,0.068672366,0.068672366,0.234399119,0.202225649,0.202225649,1.539051532,0.289087223,1.945750824,119.408448,80.32931956,"[-75.67083375065, 44.82916626340311]",4658
63253,WD40004658,1,60,"""CMe""","""CMe/D""","""W""",5,"""D1""",0,20,15,1.20E+01,40,2.00E+01,46,1.70E+01,14,1.10E+01,"""M""",1.24E+00,2.50E-01,16,5.00E+00,25.7299995,1.53E+01,1.91E+00,1.10E+00,1.40E+01,5.00E+00,18,7.00E+00,74,4.00E+01,1.50E+01,8.00E+00,1.40E+01,8.00E+00,75,2.10E+01,0,0.00E+00,1,1.00E+00,6.20E+00,8.00E-01,0.00E+00,0.00E+00,1.60E+01,1.80E+01,2,6.00E-01,14,0.46,0.4,0.14,0.02573,0.093547011,0.086643593,0.086643593,0.251459523,0.223540178,0.223540178,1.539051532,0.152865326,1.421887794,112.239552,75.50660771,"[-75.67083375065, 44.82916626340311]",4658
126559,WD40004658,2,30,"""HS""","""HS/D""","""V""",1,"""D1""",0,20,16,1.10E+01,36,3.20E+01,41,2.40E+01,23,1.70E+01,"""M""",1.90E-01,1.20E-01,43,1.40E+01,466.51001,5.18E+01,1.99E+01,9.07E+00,2.10E+01,9.00E+00,101,3.50E+01,57,3.90E+01,6.40E+01,4.90E+01,6.30E+01,5.10E+01,58,3.40E+01,3,3.00E+00,1,1.00E+00,5.10E+00,9.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,1.40E+00,23,0.41,0.36,0.23,0.46651001,0.142244313,0.142158517,0.142158517,0.294157845,0.280159309,0.280159309,1.539051532,-0.266927798,0.540844232,101.400864,68.21512669,"[-75.67083375065, 44.82916626340311]",4658
63271,WD40004659,1,70,"""CMe""","""CMe/D""","""W""",5,"""D1""",0,20,15,1.20E+01,40,2.00E+01,46,1.70E+01,14,1.10E+01,"""M""",1.24E+00,2.50E-01,16,5.00E+00,25.7299995,1.53E+01,1.91E+00,1.10E+00,1.40E+01,5.00E+00,18,7.00E+00,74,4.00E+01,1.50E+01,8.00E+00,1.40E+01,8.00E+00,75,2.10E+01,0,0.00E+00,1,1.00E+00,6.20E+00,8.00E-01,0.00E+00,0.00E+00,1.60E+01,1.80E+01,2,6.00E-01,14,0.46,0.4,0.14,0.02573,0.093547011,0.086643593,0.086643593,0.251459523,0.223540178,0.223540178,1.539051532,0.152865326,1.421887794,112.239552,75.50660771,"[-114.03750026385, 49.054166246503115]",4659
182104,WD40004659,2,30,"""LVa""","""LVa/D""","""M""",4,"""D1""",0,20,10,1.00E+01,40,2.00E+01,45,1.60E+01,15,9.00E+00,"""M""",1.36E+00,1.80E-01,16,8.00E+00,19.2099991,1.08E+01,1.45E+00,7.20E-01,1.30E+01,4.00E+00,16,8.00E+00,55,2.30E+01,1.30E+01,8.00E+00,1.30E+01,8.00E+00,79,1.80E+01,3,3.00E+00,1,0.00E+00,6.00E+00,6.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,6.00E-01,15,0.45,0.4,0.15,0.019209999,0.09864622,0.092456691,0.092456691,0.255149613,0.228248658,0.228248658,1.539051532,0.10900404,1.285298618,111.98352,75.334368,"[-114.03750026385, 49.054166246503115]",4659
177557,WD40006708,2,30,"""LPq""","""LPq/D""","""E""",7,"""D1""",0,20,20,7.00E+00,53,3.10E+01,31,1.90E+01,16,1.30E+01,"""M""",1.37E+00,2.20E-01,17,5.00E+00,27.1399994,2.15E+01,1.50E+00,1.40E+00,1.20E+01,4.00E+00,17,9.00E+00,35,2.00E+01,2.70E+01,1.20E+01,1.00E+01,9.00E+00,64,4.00E+01,0,0.00E+00,3,2.00E+00,6.70E+00,1.30E+00,0.00E+00,0.00E+00,3.00E+00,6.00E+00,1,1.00E+00,16,0.31,0.53,0.16,0.027139999,0.10214471,0.096444969,0.096444969,0.2357672,0.203907327,0.203907327,2.968652804,0.063873839,1.158440784,139.464288,93.82143011,"[-68.27083378025, 48.02916625060311]",6708
249331,WD40006708,1,70,"""PZh""","""PZh/D""","""W""",5,"""D1""",0,20,14,1.10E+01,54,1.90E+01,40,1.80E+01,6,3.00E+00,"""M""",1.08E+00,2.50E-01,23,5.00E+00,72.1699982,4.97E+01,4.00E+00,2.52E+00,1.80E+01,5.00E+00,25,1.50E+01,74,4.30E+01,1.00E+01,5.00E+00,7.00E+00,5.00E+00,27,2.00E+01,33,2.80E+01,1,1.00E+00,4.70E+00,5.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,1.00E-01,6,0.4,0.54,0.06,0.072169998,0.050034786,0.037039656,0.037039656,0.190715585,0.15105379,0.15105379,1.539051532,0.530075165,3.389028062,144.158208,96.97915811,"[-68.27083378025, 48.02916625060311]",6708
15417,WD40004661,5,10,"""ANz""","""ANz/D""","""W""",5,"""D1""",0,20,12,9.00E+00,52,2.10E+01,42,1.80E+01,6,5.00E+00,"""M""",9.30E-01,1.30E-01,21,7.00E+00,44.6699982,3.09E+01,1.90E+00,1.16E+00,2.00E+01,6.00E+00,19,6.00E+00,110,4.20E+01,1.10E+01,6.00E+00,1.00E+01,6.00E+00,50,2.20E+01,0,0.00E+00,2,1.00E+00,6.20E+00,5.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,3.00E-01,6,0.42,0.52,0.06,0.044669998,0.050210919,0.037240448,0.037240448,0.194840775,0.155676761,0.155676761,2.246558284,0.519376081,3.30655751,139.891008,94.10849629,"[-109.80416694745, 44.97083292950311]",4661
63255,WD40004661,1,40,"""CMe""","""CMe/D""","""W""",5,"""D1""",0,20,15,1.20E+01,40,2.00E+01,46,1.70E+01,14,1.10E+01,"""M""",1.24E+00,2.50E-01,16,5.00E+00,25.7299995,1.53E+01,1.91E+00,1.10E+00,1.40E+01,5.00E+00,18,7.00E+00,74,4.00E+01,1.50E+01,8.00E+00,1.40E+01,8.00E+00,75,2.10E+01,0,0.00E+00,1,1.00E+00,6.20E+00,8.00E-01,0.00E+00,0.00E+00,1.60E+01,1.80E+01,2,6.00E-01,14,0.46,0.4,0.14,0.02573,0.093547011,0.086643593,0.086643593,0.251459523,0.223540178,0.223540178,1.539051532,0.152865326,1.421887794,112.239552,75.50660771,"[-109.80416694745, 44.97083292950311]",4661
71293,WD40004661,4,10,"""CMu""","""CMu/D""","""M""",4,"""D1""",0,20,21,1.60E+01,42,2.20E+01,43,1.60E+01,15,1.00E+01,"""M""",1.04E+00,2.20E-01,26,6.00E+00,82.6100006,7.03E+01,6.20E+00,4.24E+00,1.60E+01,5.00E+00,27,1.20E+01,69,4.60E+01,1.40E+01,7.00E+00,1.20E+01,8.00E+00,52,2.90E+01,25,1.80E+01,2,1.00E+00,5.30E+00,9.00E-01,0.00E+00,0.00E+00,1.60E+01,1.80E+01,1,7.00E-01,15,0.43,0.42,0.15,0.082610001,0.098762052,0.092588739,0.092588739,0.252088317,0.224340037,0.224340037,2.246558284,0.099634038,1.257865014,116.25072,78.20502982,"[-109.80416694745, 44.97083292950311]",4661
123367,WD40004661,3,20,"""GRh""","""GRh/D""","""W""",5,"""D1""",0,20,1,0.00E+00,28,1.90E+01,50,1.70E+01,22,8.00E+00,"""M""",1.28E+00,7.00E-02,17,5.00E+00,23.3400002,1.29E+01,2.16E+00,1.17E+00,1.10E+01,3.00E+00,23,7.00E+00,68,1.80E+01,2.30E+01,6.00E+00,2.30E+01,6.00E+00,92,8.00E+00,0,0.00E+00,1,0.00E+00,6.60E+00,5.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,3.00E-01,22,0.5,0.28,0.22,0.02334,0.135714764,0.134714831,0.134714831,0.299620512,0.287740495,0.287740495,1.539051532,-0.212322654,0.613306187,84.588096,56.90471913,"[-109.80416694745, 44.97083292950311]",4661
182099,WD40004661,2,20,"""LVa""","""LVa/D""","""M""",4,"""D1""",0,20,10,1.00E+01,40,2.00E+01,45,1.60E+01,15,9.00E+00,"""M""",1.36E+00,1.80E-01,16,8.00E+00,19.2099991,1.08E+01,1.45E+00,7.20E-01,1.30E+01,4.00E+00,16,8.00E+00,55,2.30E+01,1.30E+01,8.00E+00,1.30E+01,8.00E+00,79,1.80E+01,3,3.00E+00,1,0.00E+00,6.00E+00,6.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,6.00E-01,15,0.45,0.4,0.15,0.019209999,0.09864622,0.092456691,0.092456691,0.255149613,0.228248658,0.228248658,1.539051532,0.10900404,1.285298618,111.98352,75.334368,"[-109.80416694745, 44.97083292950311]",4661
15191,WD30004662,3,10,"""ANz""","""ANz/C""","""W""",5,"""D1""",0,20,12,1.10E+01,55,1.60E+01,38,1.50E+01,7,8.00E+00,"""M""",8.40E-01,1.90E-01,28,6.00E+00,60.5,4.42E+01,3.52E+00,2.36E+00,1.40E+01,3.00E+00,24,1.50E+01,96,5.70E+01,1.10E+01,6.00E+00,1.00E+01,6.00E+00,58,2.80E+01,5,5.00E+00,2,1.00E+00,5.70E+00,5.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,7,0.38,0.55,0.07,0.0605,0.05498232,0.042679845,0.042679845,0.192752805,0.153331381,0.153331381,2.246558284,0.478953454,3.012683117,146.035776,98.24224931,"[-123.78750022485, 46.01249959200311]",4662
70617,WD30004662,1,60,"""CMu""","""CMu/C""","""M""",4,"""D1""",0,20,17,1.50E+01,44,2.20E+01,34,1.50E+01,22,1.50E+01,"""M""",9.90E-01,2.10E-01,16,6.00E+00,59.2299995,3.70E+01,3.69E+00,1.85E+00,1.50E+01,4.00E+00,27,1.30E+01,48,3.00E+01,1.20E+01,6.00E+00,7.00E+00,5.00E+00,29,2.40E+01,40,3.20E+01,1,1.00E+00,5.10E+00,6.00E-01,0.00E+00,0.00E+00,1.60E+01,1.80E+01,1,5.00E-01,22,0.34,0.44,0.22,0.05923,0.134478688,0.133305705,0.133305705,0.275669671,0.255069218,0.255069218,1.539051532,-0.198409479,0.633272342,118.725696,79.87001367,"[-123.78750022485, 46.01249959200311]",4662
228005,WD30004662,2,30,"""PHh""","""PHh/C""","""W""",5,"""D1""",0,20,18,1.30E+01,36,2.30E+01,35,1.60E+01,29,1.70E+01,"""M""",1.38E+00,2.20E-01,17,7.00E+00,19.9300003,8.91E+00,1.95E+00,9.00E-01,1.10E+01,2.00E+00,23,1.30E+01,57,2.50E+01,1.50E+01,9.00E+00,1.40E+01,7.00E+00,80,1.80E+01,0,0.00E+00,2,1.00E+00,6.30E+00,8.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,3.00E-01,29,0.35,0.36,0.29,0.01993,0.170769518,0.17467725,0.17467725,0.312485027,0.305896589,0.305896589,2.246558284,-0.520980881,0.301313867,99.864672,67.18168844,"[-123.78750022485, 46.01249959200311]",4662
70657,WD30004663,1,40,"""CMu""","""CMu/C""","""M""",4,"""D1""",0,20,17,1.50E+01,44,2.20E+01,34,1.50E+01,22,1.50E+01,"""M""",9.90E-01,2.10E-01,16,6.00E+00,59.2299995,3.70E+01,3.69E+00,1.85E+00,1.50E+01,4.00E+00,27,1.30E+01,48,3.00E+01,1.20E+01,6.00E+00,7.00E+00,5.00E+00,29,2.40E+01,40,3.20E+01,1,1.00E+00,5.10E+00,6.00E-01,0.00E+00,0.00E+00,1.60E+01,1.80E+01,1,5.00E-01,22,0.34,0.44,0.22,0.05923,0.134478688,0.133305705,0.133305705,0.275669671,0.255069218,0.255069218,1.539051532,-0.198409479,0.633272342,118.725696,79.87001367,"[-122.56250022975, 47.75416625170311]",4663
104201,WD30004663,5,10,"""GLd""","""GLd/C""","""P""",2,"""D1""",0,20,2,2.00E+00,35,2.60E+01,35,1.30E+01,30,1.80E+01,"""M""",1.10E+00,1.40E-01,24,6.00E+00,28.8500004,1.65E+01,2.17E+00,1.12E+00,1.20E+01,3.00E+00,16,6.00E+00,25,1.60E+01,8.00E+00,4.00E+00,7.00E+00,4.00E+00,39,1.80E+01,28,1.60E+01,1,0.00E+00,5.00E+00,5.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,7.00E-01,30,0.35,0.35,0.3,0.02885,0.175951073,0.180584223,0.180584223,0.31725425,0.312735443,0.312735443,1.539051532,-0.556982647,0.277343092,97.47504,65.57411782,"[-122.56250022975, 47.75416625170311]",4663
122152,WD30004663,4,10,"""GLu""","""GLu/C""","""P""",2,"""D1""",0,20,10,9.00E+00,39,2.30E+01,34,1.60E+01,27,2.00E+01,"""M""",9.60E-01,2.80E-01,22,7.00E+00,105.830002,7.18E+01,5.85E+00,3.45E+00,1.60E+01,5.00E+00,26,1.40E+01,27,2.40E+01,1.20E+01,5.00E+00,8.00E+00,5.00E+00,25,1.60E+01,15,1.40E+01,2,2.00E+00,4.70E+00,6.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,7.00E-01,27,0.34,0.39,0.27,0.105830002,0.160760285,0.163266725,0.163266725,0.301995872,0.291060948,0.291060948,2.246558284,-0.434287099,0.367885695,106.777536,71.83216058,"[-122.56250022975, 47.75416625170311]",4663
126287,WD30004663,3,10,"""HS""","""HS/C""","""V""",1,"""D1""",0,20,11,1.10E+01,24,2.50E+01,36,1.40E+01,40,1.90E+01,"""F""",5.40E-01,2.70E-01,35,1.30E+01,358.570007,1.23E+02,1.58E+01,4.26E+00,2.10E+01,9.00E+00,87,3.00E+01,48,3.40E+01,5.20E+01,3.50E+01,5.00E+01,3.80E+01,56,3.60E+01,2,1.00E+00,2,1.00E+00,4.80E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,1.20E+00,40,0.36,0.24,0.4,0.358570007,0.22728514,0.23910506,0.23910506,0.360740055,0.37778441,0.37778441,2.246558284,-1.009545675,0.097826007,71.44512,48.06308073,"[-122.56250022975, 47.75416625170311]",4663
248555,WD30004663,2,30,"""PZh""","""PZh/C""","""W""",5,"""D1""",0,20,10,7.00E+00,67,2.10E+01,27,1.80E+01,6,5.00E+00,"""C""",1.13E+00,3.20E-01,22,6.00E+00,73.2600021,5.52E+01,3.28E+00,2.17E+00,2.40E+01,7.00E+00,29,2.20E+01,83,4.30E+01,1.20E+01,9.00E+00,5.00E+00,6.00E+00,10,7.00E+00,37,3.20E+01,1,0.00E+00,4.30E+00,5.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,1.00E-01,6,0.27,0.67,0.06,0.073260002,0.047501438,0.03415164,0.03415164,0.161682084,0.119752011,0.119752011,1.539051532,0.554592333,3.585851771,171.895008,115.6384599,"[-122.56250022975, 47.75416625170311]",4663
